ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.15,1.04,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.15,1.06
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.14,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.15,1.06
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.11,0.96,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.12,1.07
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.16,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.15,1.06
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.15,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.15,1.06
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.16,1.04,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.15,1.06
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.16,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.15,1.05
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.15,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.15,1.02
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.15,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.15,1.05
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.15,1.03,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.15,1.04
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.14,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.13,1.07
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.29,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.29,1.67
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.3,1.64,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.29,1.66
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.3,1.61,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.29,1.66
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.21,1.5,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.24,1.71
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.3,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.3,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.28,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.28,1.65,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.28,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.29,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.29,1.65
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,1.65,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.23,1.6
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.28,1.66
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.24,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.24,1.66
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.26,1.62,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.25,1.54
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.28,1.67
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.3,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.29,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.31,1.64,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.3,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.19,1.49,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.22,1.71
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.31,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.31,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.29,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.29,1.69
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.3,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.3,1.69
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.3,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.3,1.69
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.25,1.72,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.25,1.71
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.29,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.29,1.68
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.73,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.26,1.74
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.22,1.59,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.23,1.67
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.38,1.03,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.38,1.02
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.37,1.02,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.38,1.01
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.37,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.38,1
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.42,0.9,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.43,0.91
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.38,1
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.38,0.99,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.39,0.96
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.38,0.98,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.39,0.96
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.38,0.99,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.38,0.99
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.39,0.99,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.4,0.99
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.39,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.42,1.01
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.39,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.43,0.99
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.43,0.9,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.4,0.91
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.ZERODIVBLANK.csv,,
0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.38,1,nparactformat_1004214_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.ZERODIVBLANK.csv,,
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.29,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.3,1.11
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.3,1.17,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.3,1.18
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.29,1.23,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.3,1.25
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.31,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.33,1.16
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.29,1.17,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.29,1.19
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.29,1.17,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.28,1.24
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.29,1.26,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.29,1.34
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.29,1.2,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.3,1.24
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.3,1.17,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.33,1.21
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.33,1.13,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.34,1.15
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.33,1.13
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.28,0.93,nparactformat_1004403_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.28,0.85
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.28,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.28,1.1
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.28,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.28,1.09
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.28,1.09
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.26,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.26,1.12
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.25,1.07
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.29,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.28,1.08
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.31,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.28,1.08
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.31,1.1,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.25,1.06
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.26,1.13,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.25,0.9
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.29,1.12,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.28,1.09
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.14,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.27,1.1
0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.29,1.09,nparactformat_1004403_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.27,1.03
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.25,1.81,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.25,1.82
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.25,1.77,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.25,1.79
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.26,1.74,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.26,1.77
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.23,1.53,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.24,1.63
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.25,1.81,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.26,1.82
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.27,1.82,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.26,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.27,1.78,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.25,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.26,1.8,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.26,1.81
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.23,1.75,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.23,1.77
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.26,1.82,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.26,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.23,1.79,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.25,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.27,1.68,nparactformat_1004605_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.3,1.79
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.26,1.82,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.26,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.25,1.77,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.25,1.82
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.25,1.77,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.24,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.19,1.45,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.23,1.71
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.25,1.82,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.26,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.25,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.25,1.85
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.26,1.78,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.25,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.26,1.77,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.26,1.74
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.24,1.71,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.23,1.64
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.25,1.81,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.26,1.82
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.78,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.26,1.83
0.26,1.83,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.22,1.59,nparactformat_1004605_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.26,1.72
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.1,0.9,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.15,0.98
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.1,0.92,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.16,0.99
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.1,0.94,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.16,0.89
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.1,0.85,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.06,0.61
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.07,0.89,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.08,1
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.08,0.89,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.08,0.92
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.08,0.88,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.08,0.89
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.08,0.85,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.08,0.85
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.08,0.84,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.08,0.84
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.09,0.88
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.07,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.07,0.85
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.08,0.82,nparactformat_1004768_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.08,0.82
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.07,0.91,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.07,0.9
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.09,0.92,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.08,0.92
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.1,0.92,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.09,0.92
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.09,0.88,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.1,0.91
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.09,0.93,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.09,0.92
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.09,0.9,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.09,0.91
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.09,0.89,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.1,0.89
0.08,0.87,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.08,0.88,nparactformat_1004768_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.08,0.87
