ORIGINAL IS,ORIGINAL IV,MASKED filename,MASKED IS,MASKED IV,IMPUTED filename,IMPUTED IS,IMPUTED IV,Mask,Weekday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.14-16.MASKED.csv,0.14,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.15,1.51,14-16,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.14-18.MASKED.csv,0.13,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.16,1.5,14-18,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.16-18.MASKED.csv,0.14,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.15,1.52,16-18,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.16-22.MASKED.csv,0.13,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.15,1.5,16-22,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.18-20.MASKED.csv,0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.15,1.51,18-20,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.18-22.MASKED.csv,0.14,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.15,1.51,18-22,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.22-10.MASKED.csv,0.19,1.64,nparactformat_1003758_90001_2_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.17,1.66,22-10,Saturday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.14,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.15,1.51,10-12,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.14,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.16,1.48,10-14,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.14,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.16,1.45,10-16,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.15,1.46,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.12,1.21,10-34,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.15,1.51,12-14,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.14,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.16,1.48,14-16,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.13,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.17,1.42,14-18,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.14,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.16,1.5,16-18,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.13,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.17,1.36,16-22,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.15,1.52,18-20,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.14,1.52,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.14,1.52,18-22,Wednesday
0.15,1.53,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.19,1.48,nparactformat_1003758_90001_2_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.18,1.49,22-10,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.15,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.14,1.91,10-12,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.15,1.87,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.14,1.91,10-14,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.15,1.84,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.14,1.91,10-16,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.1,1.75,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.13,2.1,10-34,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.14,1.88,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.14,1.9,12-14,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.14,1.89,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.14,1.9,14-16,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.14,1.86,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.14,1.89,14-18,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.13,1.9,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.14,1.91,16-18,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.13,1.82,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.13,1.9,16-22,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.14,1.92,18-20,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.14,1.86,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.13,1.92,18-22,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.11,1.9,nparactformat_1004094_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.13,2.09,22-10,Saturday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.14,1.89,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.13,1.92,10-12,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.15,1.86,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.12,1.9,10-14,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.16,1.83,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.12,1.89,10-16,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.15,1.49,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.17,1.7,10-34,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.14,1.89,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.15,1.86,12-14,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.15,1.89,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.16,1.77,14-16,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.15,1.86,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.16,1.56,14-18,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.14,1.91,16-18,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.14,1.86,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.14,1.92,16-22,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.14,1.92,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.14,1.91,18-20,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.14,1.9,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.14,1.91,18-22,Wednesday
0.14,1.91,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.14,1.64,nparactformat_1004094_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.16,1.76,22-10,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.37,0.64,10-12,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.38,0.63,10-14,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.39,0.61,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.39,0.61,10-16,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.29,0.52,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.3,0.55,10-34,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.38,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.38,0.64,12-14,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.38,0.63,14-16,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.4,0.6,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.39,0.61,14-18,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.39,0.61,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.39,0.61,16-18,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.41,0.59,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.41,0.6,16-22,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.38,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.38,0.64,18-20,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.39,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.39,0.63,18-22,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.24,0.59,nparactformat_1004142_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.32,0.62,22-10,Saturday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.37,0.64,10-12,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.36,0.64,10-14,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.39,0.62,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.36,0.64,10-16,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.27,0.49,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.31,0.56,10-34,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.37,0.64,12-14,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.38,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.37,0.64,14-16,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.39,0.62,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.38,0.63,14-18,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.38,0.63,16-18,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.39,0.6,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.4,0.55,16-22,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.38,0.63,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.39,0.63,18-20,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.39,0.61,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.39,0.53,18-22,Wednesday
0.37,0.64,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.23,0.54,nparactformat_1004142_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.41,0.46,22-10,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.14,1.1,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.15,1.09,10-12,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.14,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.14,1.07,10-14,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.14,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.15,1.09,10-16,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.13,0.97,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.15,1.09,10-34,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.16,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.16,1.06,12-14,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.16,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.16,1.09,14-16,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.16,1.08,14-18,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.15,1.08,16-18,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.15,1.04,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.16,1.09,16-22,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.15,1.03,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.15,1.03,18-20,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.15,1.03,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.15,1.04,18-22,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.15,0.99,nparactformat_1004156_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.16,0.89,22-10,Saturday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.14,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.15,1.06,10-12,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.15,1.04,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.15,1.06,10-14,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.14,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.15,1.06,10-16,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.11,0.96,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.12,1.07,10-34,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.16,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.15,1.06,12-14,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.15,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.15,1.06,14-16,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.16,1.04,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.15,1.06,14-18,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.16,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.15,1.05,16-18,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.15,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.15,1.02,16-22,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.15,1.05,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.15,1.05,18-20,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.15,1.03,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.15,1.04,18-22,Wednesday
0.15,1.06,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.14,1.02,nparactformat_1004156_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.13,1.07,22-10,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.29,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.29,1.67,10-12,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.3,1.64,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.29,1.66,10-14,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-16.MASKED.csv,0.3,1.61,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-16.IMPUTED.csv,0.29,1.66,10-16,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-34.MASKED.csv,0.21,1.5,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.10-34.IMPUTED.csv,0.24,1.71,10-34,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.12-14.MASKED.csv,0.3,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.12-14.IMPUTED.csv,0.3,1.68,12-14,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-16.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-16.IMPUTED.csv,0.28,1.68,14-16,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-18.MASKED.csv,0.28,1.65,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.14-18.IMPUTED.csv,0.28,1.68,14-18,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-18.MASKED.csv,0.29,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-18.IMPUTED.csv,0.29,1.65,16-18,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-22.MASKED.csv,0.24,1.65,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.16-22.IMPUTED.csv,0.23,1.6,16-22,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-20.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-20.IMPUTED.csv,0.28,1.66,18-20,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-22.MASKED.csv,0.24,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.18-22.IMPUTED.csv,0.24,1.66,18-22,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.22-10.MASKED.csv,0.26,1.62,nparactformat_1004193_90001_0_0.cwa.RData.Saturday.22-10.IMPUTED.csv,0.25,1.54,22-10,Saturday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-12.MASKED.csv,0.28,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-12.IMPUTED.csv,0.28,1.67,10-12,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-14.MASKED.csv,0.3,1.66,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-14.IMPUTED.csv,0.29,1.68,10-14,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-16.MASKED.csv,0.31,1.64,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-16.IMPUTED.csv,0.3,1.68,10-16,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-34.MASKED.csv,0.19,1.49,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.10-34.IMPUTED.csv,0.22,1.71,10-34,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.12-14.MASKED.csv,0.31,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.12-14.IMPUTED.csv,0.31,1.68,12-14,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-16.MASKED.csv,0.29,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-16.IMPUTED.csv,0.29,1.69,14-16,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-18.MASKED.csv,0.3,1.67,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.14-18.IMPUTED.csv,0.3,1.69,14-18,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-18.MASKED.csv,0.3,1.69,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-18.IMPUTED.csv,0.3,1.69,16-18,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-22.MASKED.csv,0.25,1.72,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.16-22.IMPUTED.csv,0.25,1.71,16-22,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-20.MASKED.csv,0.29,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-20.IMPUTED.csv,0.29,1.68,18-20,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-22.MASKED.csv,0.24,1.73,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.18-22.IMPUTED.csv,0.26,1.74,18-22,Wednesday
0.28,1.68,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.22-10.MASKED.csv,0.22,1.59,nparactformat_1004193_90001_0_0.cwa.RData.Wednesday.22-10.IMPUTED.csv,0.23,1.67,22-10,Wednesday
0.38,1.0,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-12.MASKED.csv,0.38,1.03,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-12.IMPUTED.csv,0.38,1.02,10-12,Saturday
0.38,1.0,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-14.MASKED.csv,0.37,1.02,nparactformat_1004214_90001_0_0.cwa.RData.Saturday.10-14.IMPUTED.csv,0.38,1.01,10-14,Saturday
